,Latitude,Longitude,MedInc
15904,37.74,-122.41,3.6687
15905,37.74,-122.41,1.9464
15906,37.74,-122.41,5.5563
15907,37.74,-122.42,4.2212
15908,37.74,-122.42,4.0391
15909,37.74,-122.42,3.8864
15910,37.74,-122.42,2.9911
15911,37.75,-122.42,3.3555
15912,37.74,-122.41,4.1552
15913,37.74,-122.41,3.2813
15914,37.74,-122.41,3.6429
15915,37.73,-122.42,2.888
15916,37.74,-122.42,3.4583
15917,37.74,-122.42,2.3087
15918,37.74,-122.42,4.3125
15919,37.73,-122.42,3.3333
15920,37.73,-122.43,4.6786
15921,37.73,-122.43,4.0
15922,37.73,-122.43,3.6694
15923,37.72,-122.43,3.6719
15924,37.72,-122.44,4.3125
15925,37.73,-122.44,4.3898
15926,37.73,-122.44,5.0224
15927,37.73,-122.42,4.0132
15928,37.73,-122.42,4.625
15929,37.73,-122.42,4.5769
15930,37.73,-122.43,4.1071
15931,37.73,-122.41,3.4231
15932,37.73,-122.4,3.4769
15933,37.73,-122.4,2.3625
15934,37.73,-122.41,3.7835
15935,37.73,-122.41,4.0642
15936,37.73,-122.42,4.0781
15937,37.72,-122.4,4.2672
15938,37.72,-122.4,2.1187
15939,37.73,-122.41,3.8643
15940,37.72,-122.41,4.8214
15941,37.72,-122.41,4.0583
15942,37.72,-122.42,4.0071
15943,37.72,-122.43,3.6667
15944,37.72,-122.43,3.6885
15945,37.72,-122.43,3.7105
15946,37.72,-122.44,3.8274
15947,37.72,-122.43,3.0107
15948,37.73,-122.43,3.8934
15949,37.73,-122.43,3.1786
15950,37.72,-122.44,3.4605
15951,37.72,-122.44,3.9565
15952,37.72,-122.45,4.3036
15953,37.72,-122.44,3.7143
15954,37.71,-122.45,4.3846
15955,37.71,-122.45,3.8583
15956,37.71,-122.45,3.9167
15957,37.71,-122.46,4.0547
15958,37.71,-122.46,4.0
15959,37.71,-122.43,4.5
15960,37.71,-122.43,4.0234
15961,37.71,-122.43,3.1908
15962,37.72,-122.44,3.8958
15963,37.71,-122.44,3.9567
15964,37.71,-122.44,5.3913
15965,37.71,-122.44,5.0201
15966,37.71,-122.45,3.5536
15967,37.72,-122.4,3.0313
15968,37.71,-122.4,3.0469
15969,37.71,-122.41,3.4773
15970,37.71,-122.41,1.2269
15971,37.71,-122.41,4.9926
15972,37.71,-122.41,3.495
15973,37.72,-122.4,3.8625
15974,37.72,-122.4,4.2727
15975,37.77,-122.45,3.5435
15976,37.76,-122.46,3.4531
15977,37.77,-122.46,3.75
15978,37.76,-122.46,3.93
15979,37.76,-122.45,3.5744
15980,37.76,-122.46,6.1636
15981,37.75,-122.46,4.5352
15982,37.76,-122.47,2.9899
15983,37.76,-122.47,2.5933
15984,37.76,-122.47,3.2679
15985,37.76,-122.47,4.0793
15986,37.76,-122.47,2.8711
15987,37.76,-122.47,3.2083
15988,37.76,-122.47,3.3239
15989,37.76,-122.47,3.6346
15990,37.75,-122.47,4.4312
15991,37.75,-122.47,4.0089
15992,37.75,-122.47,5.482
15993,37.76,-122.47,5.1893
15994,37.76,-122.47,4.4946
15995,37.75,-122.46,5.8151
15996,37.75,-122.46,10.7569
15997,37.75,-122.47,9.3603
15998,37.75,-122.47,6.1592
15999,37.75,-122.47,4.6071
16000,37.74,-122.47,4.0846
16001,37.75,-122.45,6.0274
16002,37.75,-122.45,4.95
16003,37.75,-122.45,3.0804
16004,37.75,-122.46,6.5372
16005,37.74,-122.45,4.375
16006,37.74,-122.46,6.2561
16007,37.74,-122.45,5.0887
16008,37.73,-122.44,5.5622
16009,37.74,-122.45,6.202999999999999
16010,37.74,-122.46,5.3961
16011,37.74,-122.46,10.959
16012,37.74,-122.47,8.1189
16013,37.74,-122.47,5.6787
16014,37.74,-122.47,4.9537
16015,37.73,-122.46,7.8476
16016,37.73,-122.46,8.0069
16017,37.72,-122.46,6.7228
16018,37.73,-122.47,5.9245
16019,37.73,-122.47,10.7309
16020,37.73,-122.47,10.6605
16021,37.72,-122.47,5.9114
16022,37.73,-122.46,6.8322
16023,37.73,-122.45,5.1238
16024,37.73,-122.46,5.2088
16025,37.73,-122.44,4.7813
16026,37.73,-122.44,3.8304
16027,37.73,-122.45,3.2448
16028,37.73,-122.45,5.0634
16029,37.73,-122.44,4.1932
16030,37.72,-122.45,4.2167
16031,37.72,-122.45,4.7143
16032,37.72,-122.45,4.475
16033,37.72,-122.45,3.6581
16034,37.72,-122.46,3.3208
16035,37.72,-122.46,4.0859
16036,37.72,-122.46,3.2875
16037,37.72,-122.46,4.0855
16038,37.72,-122.46,2.9688
16039,37.71,-122.47,4.1939
16040,37.71,-122.47,3.5156
16041,37.72,-122.47,2.5333
16042,37.72,-122.47,3.0
16043,37.72,-122.47,4.5913
16044,37.72,-122.45,2.9119
16045,37.71,-122.45,4.2562
16046,37.71,-122.46,4.1406
16047,37.71,-122.46,2.875
16048,37.72,-122.46,3.0703
16049,37.76,-122.48,3.9758
16050,37.76,-122.48,3.275
16051,37.76,-122.48,3.9097
16052,37.76,-122.48,4.0977
16053,37.76,-122.48,4.1397
16054,37.76,-122.48,4.4094
16055,37.76,-122.49,5.8096
16056,37.76,-122.49,3.5302
16057,37.76,-122.49,3.5909
16058,37.76,-122.49,4.0391
16059,37.76,-122.49,3.5278
16060,37.76,-122.49,4.3977
16061,37.76,-122.49,4.3281
16062,37.75,-122.48,4.4
16063,37.75,-122.48,4.3393
16064,37.74,-122.48,3.6859
16065,37.75,-122.48,4.4375
16066,37.75,-122.48,3.7734
16067,37.75,-122.48,4.7703
16068,37.75,-122.49,3.7361
16069,37.75,-122.49,3.7054
16070,37.75,-122.49,4.8036
16071,37.75,-122.49,3.9205
16072,37.75,-122.49,3.7562
16073,37.75,-122.49,4.8516
16074,37.74,-122.49,3.4583
16075,37.74,-122.48,4.0208
16076,37.74,-122.48,4.131
16077,37.74,-122.48,3.9236
16078,37.73,-122.49,6.2642
16079,37.74,-122.49,3.8333
16080,37.74,-122.49,4.3909
16081,37.74,-122.49,4.5744
16082,37.73,-122.48,5.1681
16083,37.73,-122.48,5.2598
16084,37.73,-122.49,5.1991
16085,37.73,-122.49,3.9219
16086,37.73,-122.49,5.6204
16087,37.73,-122.48,3.1359
16088,37.72,-122.47,3.2059
16089,37.71,-122.48,3.5296
16090,37.72,-122.48,4.1116
16091,37.72,-122.48,3.2321
16092,37.76,-122.5,3.7083
16093,37.76,-122.5,3.1406
16094,37.76,-122.5,3.9464
16095,37.76,-122.5,3.8333
16096,37.76,-122.5,4.5329
16097,37.75,-122.5,4.1419
16098,37.75,-122.5,4.0985
16099,37.76,-122.51,2.8448
16100,37.76,-122.51,3.0465
16101,37.76,-122.51,3.2792
16102,37.76,-122.5,4.2644
16103,37.76,-122.5,3.3393
16104,37.75,-122.5,4.3859
16105,37.75,-122.5,3.4919
16106,37.76,-122.54,3.96
16107,37.75,-122.5,2.9632
16108,37.74,-122.5,3.7969
16109,37.74,-122.5,3.7552
16110,37.74,-122.49,5.6826
16111,37.74,-122.5,3.5
16112,37.74,-122.5,3.875
16113,37.75,-122.5,4.0217
16114,37.74,-122.5,4.0625
16115,37.74,-122.5,3.9583
16116,37.74,-122.5,4.3611
16117,37.74,-122.54,4.1786
16118,37.79,-122.46,4.1029
16119,37.78,-122.46,2.9293
16120,37.78,-122.46,3.0265
16121,37.79,-122.46,3.7419
16122,37.78,-122.46,3.7887
16123,37.78,-122.47,2.7431
16124,37.78,-122.47,3.7292
16125,37.79,-122.47,4.75
16126,37.79,-122.47,2.8125
16127,37.79,-122.47,3.9688
16128,37.78,-122.47,3.5221
16129,37.78,-122.47,4.1339
16130,37.78,-122.48,3.129
16131,37.79,-122.48,4.1148
16132,37.78,-122.48,3.1653
16133,37.78,-122.49,3.2028
16134,37.78,-122.49,3.6148
16135,37.79,-122.48,9.1881
16136,37.79,-122.49,6.1407
16137,37.79,-122.49,10.7058
16138,37.78,-122.46,3.4236
16139,37.78,-122.46,3.4605
16140,37.78,-122.46,3.2396
16141,37.78,-122.46,2.8553
16142,37.77,-122.46,3.9375
16143,37.77,-122.47,4.1635
16144,37.78,-122.47,4.0652
16145,37.78,-122.47,3.1989
16146,37.78,-122.47,3.1392
16147,37.78,-122.47,4.0208
16148,37.78,-122.47,4.1856
16149,37.77,-122.47,3.8571
16150,37.78,-122.48,3.4883
16151,37.78,-122.48,4.218
16152,37.77,-122.48,3.8899
16153,37.78,-122.48,3.5588
16154,37.78,-122.48,3.5865
16155,37.78,-122.49,3.0877
16156,37.78,-122.49,3.0278
16157,37.77,-122.49,3.7036
16158,37.77,-122.5,4.125
16159,37.78,-122.49,2.6719
16160,37.78,-122.49,3.6429
16161,37.78,-122.49,4.2414
16162,37.78,-122.5,3.5833
16163,37.77,-122.5,3.9954
16164,37.77,-122.5,5.0562
16165,37.77,-122.5,3.5833
16166,37.78,-122.5,3.7167
16167,37.78,-122.51,4.7328
16168,37.78,-122.51,4.0353
16169,37.79,-122.55,2.9201
16170,37.81,-122.47,3.4051
16171,37.79,-122.5,15.0001
16172,37.72,-122.54,3.527
16173,37.72,-122.42,1.2387
16174,37.72,-122.36,2.7083
16175,37.74,-122.39,10.2264
16176,37.75,-122.4,6.1359
16177,37.71,-122.38,4.2708
16178,37.71,-122.4,3.3625
16179,37.96,-121.28,0.9365
16180,37.95,-121.28,1.1094
16181,37.95,-121.28,1.2904
16182,37.96,-121.29,1.2411
16183,37.96,-121.29,0.8738
16184,37.95,-121.29,0.7714
16185,37.95,-121.3,2.2024
16186,37.95,-121.29,0.7917
16187,37.96,-121.3,1.7875
16188,37.96,-121.31,2.3393
16189,37.97,-121.29,1.2962
16190,37.96,-121.29,1.3438
16191,37.96,-121.29,1.3191
16192,37.96,-121.3,1.125
16193,37.96,-121.3,3.6591
16194,37.96,-121.3,1.7788
16195,37.96,-121.31,3.2260000000000004
16196,37.96,-121.31,3.3466
16197,37.97,-121.28,1.65
16198,37.96,-121.27,1.425
16199,37.95,-121.27,1.7212
16200,37.95,-121.27,1.8261
16201,37.94,-121.27,1.7386
16202,37.94,-121.28,1.4688
16203,37.94,-121.28,1.7039
16204,37.95,-121.29,0.696
16205,37.94,-121.29,2.0303
16206,37.95,-121.32,1.2625
16207,37.94,-121.31,1.9531
16208,37.94,-121.3,1.3417
16209,37.94,-121.3,2.375
16210,37.94,-121.32,2.625
16211,37.96,-121.31,3.6094
16212,37.96,-121.32,3.1845
16213,37.96,-121.32,2.0398
16214,37.96,-121.33,2.5488
16215,37.96,-121.34,2.1284
16216,37.95,-121.32,1.7885
16217,37.96,-121.32,2.7656
16218,37.97,-121.34,3.765
16219,37.96,-121.34,3.0354
16220,37.97,-121.35,3.1406
16221,37.96,-121.36,3.9922
16222,37.96,-121.35,5.8995
16223,37.98,-121.32,3.0660000000000003
16224,37.98,-121.33,3.4625
16225,37.97,-121.33,3.5404
16226,37.97,-121.32,3.3235
16227,37.97,-121.32,2.9107
16228,37.96,-121.33,2.5195
16229,37.97,-121.33,3.5703
16230,37.97,-121.33,2.0043
16231,37.98,-121.31,3.0625
16232,37.97,-121.3,4.061
16233,37.97,-121.31,5.1915
16234,37.97,-121.31,3.6667
16235,37.98,-121.29,2.625
16236,37.97,-121.29,1.7794
16237,37.98,-121.29,2.5043
16238,37.98,-121.3,4.175
16239,37.97,-121.3,2.2981
16240,37.99,-121.29,3.4141
16241,37.99,-121.29,1.5152
16242,37.99,-121.3,2.6673
16243,37.98,-121.3,2.6364
16244,37.99,-121.28,2.8854
16245,37.98,-121.26,2.1265
16246,37.98,-121.27,2.5714
16247,37.98,-121.27,2.6812
16248,37.98,-121.28,2.1429
16249,37.99,-121.29,1.6944
16250,37.97,-121.27,1.1141
16251,37.96,-121.26,2.5
16252,37.96,-121.27,1.962
16253,37.96,-121.27,2.5625
16254,37.98,-121.26,0.9782
16255,37.98,-121.25,1.5329
16256,37.97,-121.26,2.5536
16257,37.97,-121.25,1.7895
16258,37.96,-121.26,2.3056
16259,37.97,-121.26,3.0352
16260,37.97,-121.25,2.0375
16261,37.96,-121.26,1.7898
16262,37.95,-121.25,2.0817
16263,37.95,-121.26,1.725
16264,37.95,-121.26,2.1583
16265,37.96,-121.27,1.275
16266,37.96,-121.26,2.5234
16267,37.96,-121.25,2.4866
16268,37.96,-121.24,1.9187
16269,37.95,-121.25,1.9402
16270,37.95,-121.24,3.7734
16271,37.94,-121.25,1.7798
16272,37.94,-121.24,2.8705
16273,37.93,-121.24,2.0893
16274,37.94,-121.25,2.3269
16275,37.93,-121.25,2.0833
16276,37.93,-121.26,1.4583
16277,37.94,-121.26,1.7574
16278,37.93,-121.27,2.125
16279,37.94,-121.28,1.9375
16280,37.92,-121.28,2.1705
16281,37.94,-121.28,1.8814
16282,37.93,-121.29,2.551
16283,37.93,-121.29,2.7829
16284,37.93,-121.28,2.1591
16285,37.92,-121.28,2.4412
16286,37.92,-121.29,3.1053
16287,37.91,-121.28,1.69
16288,37.93,-121.31,2.4667
16289,37.92,-121.3,1.7694
16290,37.98,-121.24,1.1964
16291,37.97,-121.24,2.1991
16292,37.96,-121.24,2.875
16293,37.96,-121.23,1.6563
16294,37.96,-121.23,1.5539
16295,37.95,-121.23,2.625
16296,37.97,-121.22,2.401
16297,37.96,-121.22,1.9875
16298,37.96,-121.22,2.625
16299,37.92,-121.25,2.4097
16300,37.92,-121.23,1.8958
16301,38.0,-121.36,5.3224
16302,38.0,-121.35,3.675
16303,38.0,-121.35,3.4231
16304,38.01,-121.37,10.0088
16305,38.01,-121.35,3.5982
16306,38.01,-121.36,4.0221
16307,38.01,-121.36,2.3339
16308,38.01,-121.36,4.5278
16309,38.01,-121.34,3.2872
16310,38.01,-121.33,5.318
16311,38.0,-121.34,4.0444
16312,38.0,-121.33,3.2889
16313,38.01,-121.33,5.9191
16314,38.01,-121.32,2.6765
16315,38.01,-121.32,2.7045
16316,38.0,-121.32,2.0091
16317,38.0,-121.32,2.213
16318,38.0,-121.33,3.1369
16319,37.99,-121.33,2.5
16320,37.99,-121.34,3.9615
16321,37.99,-121.34,6.556
16322,37.99,-121.31,1.3729
16323,37.98,-121.32,1.3531
16324,37.98,-121.33,5.143
16325,37.98,-121.33,2.7031
16326,37.99,-121.36,4.2589
16327,37.98,-121.34,5.3002
16328,38.02,-121.33,4.3008
16329,38.02,-121.34,5.1202
16330,38.02,-121.33,3.1827
16331,38.02,-121.33,4.3008
16332,38.03,-121.34,4.4063
16333,38.03,-121.33,4.918
16334,38.04,-121.36,5.5427
16335,38.04,-121.35,5.5842
16336,38.04,-121.35,3.7206
16337,38.04,-121.36,5.0285
16338,38.05,-121.34,5.6147
16339,38.04,-121.34,3.6083
16340,38.04,-121.33,4.6477
16341,38.03,-121.33,2.2961
16342,38.03,-121.32,4.875
16343,38.04,-121.33,4.5179
16344,38.04,-121.33,5.1878
16345,38.03,-121.35,5.7201
16346,38.03,-121.34,4.9861
16347,38.02,-121.35,2.8403
16348,38.03,-121.35,4.1739
16349,38.03,-121.36,3.7375
16350,38.02,-121.35,3.428
16351,38.02,-121.36,4.1719
16352,38.03,-121.36,3.5684
16353,38.04,-121.32,4.5
16354,38.03,-121.31,3.7413
16355,38.03,-121.32,2.5742
16356,38.02,-121.32,3.5379
16357,38.03,-121.31,2.5212
16358,38.0,-121.29,1.9698
16359,37.99,-121.31,1.886
16360,38.0,-121.3,1.7774
16361,38.01,-121.3,3.2788
16362,38.0,-121.3,2.6495
16363,38.0,-121.31,4.3958
16364,38.0,-121.31,3.9792
16365,38.02,-121.31,2.7981
16366,38.01,-121.3,3.994
16367,38.02,-121.32,3.0729
16368,38.01,-121.31,2.8348
16369,38.01,-121.31,1.4274
16370,38.04,-121.3,4.0156
16371,38.03,-121.3,3.1471
16372,38.03,-121.3,4.0227
16373,38.04,-121.29,3.1779
16374,38.03,-121.29,2.2672
16375,38.03,-121.28,3.0907
16376,38.03,-121.29,2.5842
16377,38.03,-121.28,3.9265
16378,38.02,-121.29,2.5437
16379,38.02,-121.3,2.5473
16380,38.03,-121.3,2.505
16381,38.02,-121.3,2.8523
16382,38.0,-121.29,2.375
16383,38.01,-121.29,4.4871
16384,38.02,-121.28,3.175
16385,38.01,-121.29,3.75
16386,38.05,-121.27,3.4107
16387,38.02,-121.27,2.9821
16388,38.05,-121.3,1.15
16389,38.05,-121.25,3.5735
16390,38.04,-121.25,4.9861
16391,38.01,-121.25,2.6994
16392,38.04,-121.23,6.1805
16393,38.04,-121.22,5.5376
16394,38.03,-121.25,6.6605
16395,38.0,-121.22,2.8167
16396,38.01,-121.24,2.4342
16397,38.0,-121.25,2.8958
16398,37.99,-121.26,2.3333
16399,38.0,-121.24,2.4688
16400,37.99,-121.23,5.5693
16401,37.98,-121.23,5.0362
16402,37.97,-121.2,6.0582
16403,38.04,-121.19,3.225
16404,38.03,-121.16,1.4732
16405,38.02,-121.2,3.3882
16406,37.99,-121.18,2.4674
16407,37.97,-121.17,3.6389
16408,37.95,-121.23,2.7958
16409,37.93,-121.19,2.1513
16410,37.94,-121.23,1.125
16411,37.93,-121.22,4.75
16412,37.95,-121.22,2.8676
16413,37.96,-121.18,2.5625
16414,37.9,-121.24,2.625
16415,37.88,-121.26,3.1719
16416,37.9,-121.28,0.9614
16417,37.88,-121.27,1.6458
16418,37.87,-121.27,2.9531
16419,37.9,-121.31,2.9
16420,37.89,-121.29,5.7485
16421,37.87,-121.29,2.6563
16422,37.87,-121.23,3.65
16423,37.94,-121.49,2.2891
16424,37.88,-121.38,2.6842
16425,38.13,-121.47,2.2619
16426,38.22,-121.42,2.0284
16427,38.15,-121.36,4.3553
16428,38.16,-121.32,3.5
16429,38.13,-121.32,5.5942
16430,38.09,-121.35,5.5057
16431,38.15,-121.32,3.9323
16432,38.12,-121.23,3.95
16433,38.11,-121.23,3.6312
16434,38.09,-121.23,6.4562
16435,38.09,-121.26,2.0625
16436,38.09,-121.3,2.0694
16437,38.07,-121.29,3.1917
16438,38.07,-121.25,3.0592
16439,38.14,-121.29,3.875
16440,38.14,-121.3,3.2123
16441,38.14,-121.29,3.2338
16442,38.14,-121.29,2.515
16443,38.13,-121.29,2.3917
16444,38.13,-121.3,2.8942
16445,38.13,-121.3,3.2303
16446,38.15,-121.29,4.8787
16447,38.14,-121.28,3.3987
16448,38.14,-121.27,2.2883
16449,38.14,-121.27,2.125
16450,38.14,-121.28,4.119
16451,38.13,-121.28,4.0625
16452,38.13,-121.27,2.1979
16453,38.13,-121.27,2.1771
16454,38.13,-121.28,2.5401
16455,38.12,-121.28,2.8237
16456,38.12,-121.27,2.4949
16457,38.13,-121.29,5.0
16458,38.13,-121.3,5.0528
16459,38.12,-121.29,3.9607
16460,38.12,-121.3,7.6889
16461,38.11,-121.3,4.196000000000001
16462,38.11,-121.27,2.4482
16463,38.11,-121.28,3.8825
16464,38.11,-121.27,3.8672
16465,38.1,-121.28,2.5556
16466,38.1,-121.29,3.775
16467,38.13,-121.27,1.9238
16468,38.12,-121.27,2.5587
16469,38.13,-121.26,2.2188
16470,38.12,-121.26,1.8575
16471,38.13,-121.25,3.2993
16472,38.11,-121.26,4.2448
16473,38.11,-121.26,3.1284
16474,38.14,-121.25,2.3
16475,38.14,-121.26,3.5333
16476,38.13,-121.27,1.75
16477,38.13,-121.26,2.0875
16478,38.22,-121.24,3.3929
16479,38.16,-121.22,3.475
16480,38.17,-121.28,4.0924
16481,38.21,-121.32,3.6398
16482,38.16,-121.16,2.4906
16483,38.16,-121.14,3.5774
16484,38.25,-121.06,3.6528
16485,38.21,-121.15,4.0365
16486,38.14,-121.05,2.9875
16487,38.19,-121.09,2.4545
16488,38.13,-121.19,3.7687
16489,38.07,-121.18,4.8125
16490,38.0,-120.97,4.7069
16491,37.93,-121.05,3.275
16492,38.04,-121.11,2.9241
16493,38.03,-121.09,4.517
16494,38.0,-121.12,3.4265
16495,37.8,-120.99,2.9083
16496,37.8,-121.0,3.6107
16497,37.79,-120.98,2.7857
16498,37.84,-120.97,2.883
16499,37.77,-120.96,3.8534
16500,37.78,-121.04,2.5643
16501,37.86,-121.06,2.6830000000000003
16502,37.74,-121.13,2.4598
16503,37.74,-121.13,3.4643
16504,37.73,-121.12,2.3924
16505,37.74,-121.13,3.6016
16506,37.73,-121.13,3.3158
16507,37.74,-121.11,4.4213
16508,37.8,-121.1,3.3578
16509,37.76,-121.11,4.1833
16510,37.73,-121.16,3.4426
16511,37.76,-121.25,3.4009
16512,37.72,-121.22,2.6368
16513,37.81,-121.22,3.6378
16514,37.8,-121.22,2.1186
16515,37.8,-121.22,2.125
16516,37.81,-121.21,2.995
16517,37.8,-121.21,2.7443
16518,37.8,-121.21,2.1786
16519,37.8,-121.21,1.4853
16520,37.79,-121.21,1.6724
16521,37.8,-121.21,2.6053
16522,37.81,-121.21,5.193
16523,37.8,-121.2,3.7546
16524,37.8,-121.2,3.5625
16525,37.79,-121.2,2.4798
16526,37.8,-121.2,4.0972
16527,37.81,-121.21,5.0369
16528,37.88,-121.17,3.5365
16529,37.82,-121.17,3.8472
16530,37.83,-121.2,4.4423
16531,37.81,-121.2,7.3718
16532,37.81,-121.19,2.7321
16533,37.79,-121.18,1.9464
16534,37.78,-121.2,3.375
16535,37.78,-121.23,4.8229
16536,37.79,-121.24,4.075
16537,37.79,-121.27,2.7083
16538,37.8,-121.22,1.6111
16539,37.79,-121.22,1.7228
16540,37.79,-121.22,2.5025
16541,37.79,-121.23,4.0815
16542,37.79,-121.22,4.4766
16543,37.79,-121.23,2.7734
16544,37.8,-121.23,2.2254
16545,37.81,-121.24,3.5595
16546,37.81,-121.23,4.2431
16547,37.81,-121.22,4.0125
16548,37.82,-121.22,3.1964
16549,37.81,-121.23,5.5591
16550,37.82,-121.23,4.6821
16551,37.82,-121.23,4.9271
16552,37.84,-121.23,4.0208
16553,37.82,-121.24,5.1047
16554,37.85,-121.3,2.2391
16555,37.81,-121.31,3.1429
16556,37.8,-121.29,3.7292
16557,37.82,-121.27,2.6458
16558,37.83,-121.28,2.5156
16559,37.82,-121.28,3.65
16560,37.77,-121.37,4.1298
16561,37.74,-121.4,4.15
16562,37.78,-121.43,2.6181
16563,37.77,-121.48,5.0176
16564,37.75,-121.52,4.3229
16565,37.73,-121.46,5.1629
16566,37.72,-121.45,5.75
16567,37.7,-121.44,6.0389
16568,37.71,-121.42,4.3696
16569,37.76,-121.42,4.1855
16570,37.75,-121.42,3.5242
16571,37.74,-121.42,4.8021
16572,37.74,-121.42,2.825
16573,37.74,-121.42,3.15
16574,37.75,-121.42,4.3687
16575,37.75,-121.43,3.1333
16576,37.75,-121.43,2.75
16577,37.75,-121.43,3.3611
16578,37.74,-121.43,3.0865
16579,37.74,-121.43,3.5789
16580,37.75,-121.43,2.1424
16581,37.76,-121.43,3.6312
16582,37.76,-121.44,5.0443
16583,37.75,-121.45,4.6173
16584,37.74,-121.44,3.5096
16585,37.75,-121.44,4.2768
16586,37.75,-121.44,3.4821
16587,37.74,-121.42,1.1957
16588,37.74,-121.43,1.6937
16589,37.74,-121.43,1.725
16590,37.74,-121.44,3.1319
16591,37.73,-121.44,5.3321
16592,37.73,-121.43,2.9955
16593,37.73,-121.42,5.9934
16594,37.72,-121.29,1.9792
16595,37.67,-121.32,4.3015
16596,37.58,-121.47,4.6625
16597,35.69,-120.9,3.8158
16598,35.76,-120.93,3.23
16599,35.76,-120.7,2.2165
16600,35.65,-120.69,1.6303
16601,35.64,-120.69,2.0076
16602,35.62,-120.69,2.4567
16603,35.62,-120.69,2.9167
16604,35.63,-120.72,3.3472
16605,35.63,-120.67,4.2841
16606,35.62,-120.67,3.8661
16607,35.59,-120.63,2.6528
16608,35.65,-120.64,2.9926
16609,35.74,-120.47,3.7303
16610,35.56,-120.29,2.8110000000000004
16611,35.6,-120.6,4.475
16612,35.52,-121.11,3.24
16613,35.55,-121.14,3.8019
16614,35.58,-121.12,3.4799
16615,35.4,-120.92,3.6908
16616,35.38,-120.85,2.3075
16617,35.39,-120.86,2.7344
16618,35.4,-120.86,2.7043
16619,35.41,-120.87,3.0187
16620,35.42,-120.94,3.7738
16621,35.44,-120.95,2.6864
16622,35.37,-120.85,2.8173
16623,35.36,-120.83,2.7266
16624,35.35,-120.84,2.6205
16625,35.37,-120.84,2.5552
16626,35.37,-120.89,1.65
16627,35.33,-120.84,3.6412
16628,35.33,-120.83,4.4766
16629,35.32,-120.82,3.3958
16630,35.32,-120.83,3.2226
16631,35.32,-120.84,3.4762
16632,35.33,-120.9,3.588
16633,35.32,-120.84,3.526
16634,35.31,-120.84,2.8493
16635,35.3,-120.84,4.9359
16636,35.31,-120.82,2.5172
16637,35.33,-120.8,3.587
16638,35.6,-121.1,3.2112
16639,35.29,-120.65,3.1818
16640,35.29,-120.66,1.9647
16641,35.29,-120.66,1.7031
16642,35.3,-120.67,0.7025
16643,35.32,-120.65,1.0298
16644,35.28,-120.62,6.3144
16645,35.29,-120.65,1.4492
16646,35.28,-120.65,2.5455
16647,35.27,-120.65,4.2411
16648,35.27,-120.65,2.5129
16649,35.26,-120.64,2.1507
16650,35.27,-120.63,5.156000000000001
16651,35.29,-120.66,2.084
16652,35.28,-120.66,1.4036
16653,35.28,-120.66,2.1786
16654,35.27,-120.65,2.6208
16655,35.27,-120.66,2.8009
16656,35.27,-120.66,1.6875
16657,35.27,-120.66,3.7337
16658,35.26,-120.66,2.2656
16659,35.3,-120.67,2.2165
16660,35.31,-120.7,4.6719
16661,35.29,-120.68,3.25
16662,35.28,-120.69,2.2847
16663,35.29,-120.67,3.0833
16664,35.26,-120.69,4.625
16665,35.28,-120.7,4.6071
16666,35.27,-120.71,5.4287
16667,35.26,-120.68,3.2464
16668,35.25,-120.69,2.794
16669,35.32,-120.7,4.2639
16670,35.24,-120.52,5.0267
16671,35.25,-120.68,2.2868
16672,35.34,-120.69,1.6563
16673,35.19,-120.81,3.7635
16674,35.2,-120.66,5.9676
16675,35.14,-120.7,3.5352
16676,35.14,-120.68,3.0938
16677,35.13,-120.66,1.9653
16678,35.13,-120.63,1.7878
16679,35.15,-120.64,4.849
16680,35.13,-120.59,4.6776
16681,35.13,-120.56,4.4033
16682,35.12,-120.57,2.8824
16683,35.11,-120.57,3.5242
16684,35.11,-120.59,3.155
16685,35.12,-120.6,3.4509
16686,35.12,-120.61,2.5792
16687,35.12,-120.59,2.1702
16688,35.11,-120.6,2.2625
16689,35.11,-120.59,3.5744
16690,35.12,-120.61,2.6974
16691,35.13,-120.61,2.7301
16692,35.12,-120.61,2.9821
16693,35.11,-120.61,3.3062
16694,35.12,-120.65,2.9615
16695,35.13,-120.62,2.7128
16696,35.11,-120.62,2.0292
16697,35.12,-120.62,2.655
16698,35.1,-120.66,2.1042
16699,35.1,-120.61,2.4003
16700,35.1,-120.61,3.0536
16701,35.1,-120.6,2.6875
16702,35.0,-120.58,1.4726
16703,35.06,-120.61,4.6167
16704,35.07,-120.56,3.3603
16705,35.06,-120.52,4.3611
16706,35.1,-120.3,4.5461
16707,35.17,-120.43,3.851
16708,35.18,-120.57,4.0403
16709,35.05,-120.48,2.8203
16710,35.04,-120.47,2.9375
16711,35.03,-120.5,3.5682
16712,35.02,-120.48,2.9798
16713,35.52,-120.69,2.925
16714,35.51,-120.68,4.3218
16715,35.5,-120.68,3.7672
16716,35.5,-120.67,3.2813
16717,35.5,-120.66,3.3125
16718,35.49,-120.66,2.8285
16719,35.48,-120.65,3.225
16720,35.46,-120.64,2.5437
16721,35.49,-120.69,4.1375
16722,35.48,-120.68,2.7798
16723,35.48,-120.67,3.3438
16724,35.47,-120.66,3.9063
16725,35.46,-120.66,4.5179
16726,35.55,-120.7,3.5
16727,35.52,-120.76,3.6667
16728,35.5,-120.71,5.2508
16729,35.48,-120.56,5.0947
16730,35.2,-119.93,3.0602
